"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","trueCue","congCue","imgLockedRT","condition"
39,1,70," S4-20.jpg",2,3," red","neutral",2,1,1.5681,0.9167,1,0.5,0.5,0.6514,"condition_80cue"
39,1,71," S3-12.jpg",1,2," blue","incongruent",1,1,1.3427,0.8,1,0.8,0.2,0.5427,"condition_80cue"
39,1,72," S3-12.jpg",1,1," yellow","congruent",1,1,1.6368,0.7667,1,0.8,0.8,0.8701,"condition_80cue"
39,1,73," S4-20.jpg",2,2," blue","congruent",2,1,1.4831,1.0833,1,0.8,0.8,0.3998,"condition_80cue"
39,1,74," S3-12.jpg",1,1," yellow","congruent",1,1,1.5539,0.7833,1,0.8,0.8,0.7706,"condition_80cue"
39,1,75," S4-20.jpg",2,1," yellow","incongruent",2,1,1.8015,1.1167,1,0.8,0.2,0.6848,"condition_80cue"
39,1,76," S3-12.jpg",1,2," blue","incongruent",1,1,1.7889,0.75,1,0.8,0.2,1.0389,"condition_80cue"
39,1,77," S3-12.jpg",1,3," red","neutral",1,1,1.9074,1.1833,1,0.5,0.5,0.7241,"condition_80cue"
39,1,78," S3-12.jpg",1,2," blue","incongruent",1,1,1.7073,0.8833,1,0.8,0.2,0.824,"condition_80cue"
39,1,79," S4-20.jpg",2,2," blue","congruent",2,1,1.378,0.7667,1,0.8,0.8,0.6113,"condition_80cue"
39,1,80," S3-12.jpg",1,1," yellow","congruent",1,1,1.5428,0.8667,1,0.8,0.8,0.6761,"condition_80cue"
39,1,81," S3-12.jpg",1,1," yellow","congruent",1,1,1.6218,0.85,1,0.8,0.8,0.7718,"condition_80cue"
39,1,82," S3-12.jpg",1,1," yellow","congruent",1,1,1.3888,0.7833,1,0.8,0.8,0.6055,"condition_80cue"
39,1,83," S4-20.jpg",2,2," blue","congruent",2,1,1.5538,0.8333,1,0.8,0.8,0.7205,"condition_80cue"
39,1,84," S3-12.jpg",1,1," yellow","congruent",1,1,1.6581,1.0667,1,0.8,0.8,0.5914,"condition_80cue"
39,1,85," S4-20.jpg",2,1," yellow","incongruent",2,1,1.3658,0.8,1,0.8,0.2,0.5658,"condition_80cue"
39,1,86," S4-20.jpg",2,2," blue","congruent",2,1,1.354,0.85,1,0.8,0.8,0.504,"condition_80cue"
39,1,87," S3-12.jpg",1,3," red","neutral",1,1,1.6705,1.1,1,0.5,0.5,0.5705,"condition_80cue"
39,1,88," S3-12.jpg",1,3," red","neutral",1,1,1.5893,1.05,1,0.5,0.5,0.5393,"condition_80cue"
39,1,89," S4-20.jpg",2,3," red","neutral",2,1,1.7655,0.9333,1,0.5,0.5,0.8322,"condition_80cue"
39,1,90," S4-20.jpg",2,3," red","neutral",2,1,0.3365,0.7667,1,0.5,0.5,-0.4302,"condition_80cue"
40,1,1," S2-19.jpg",2,3," yellow","neutral",NA,0,NA,0.8833,1,0.5,0.5,NA,"condition_80cue"
40,1,2," S2-19.jpg",2,1," blue","incongruent",2,1,1.8084,0.8167,1,0.8,0.2,0.9917,"condition_80cue"
40,1,3," S1-15.jpg",1,1," blue","congruent",1,1,1.3322,0.85,1,0.8,0.8,0.4822,"condition_80cue"
40,1,4," S2-19.jpg",2,2," red","congruent",2,1,1.3915,0.7667,1,0.8,0.8,0.6248,"condition_80cue"
40,1,5," S1-15.jpg",1,2," red","incongruent",1,1,1.2957,0.7667,1,0.8,0.2,0.529,"condition_80cue"
40,1,6," S2-19.jpg",2,2," red","congruent",2,1,1.5681,1.0333,1,0.8,0.8,0.5348,"condition_80cue"
40,1,7," S2-19.jpg",2,2," red","congruent",2,1,1.5546,0.9167,1,0.8,0.8,0.6379,"condition_80cue"
40,1,8," S1-15.jpg",1,3," yellow","neutral",1,1,1.4724,0.8167,1,0.5,0.5,0.6557,"condition_80cue"
40,1,9," S1-15.jpg",1,2," red","incongruent",1,1,1.4827,0.7833,1,0.8,0.2,0.6994,"condition_80cue"
40,1,10," S2-19.jpg",2,3," yellow","neutral",2,1,1.448,0.7667,1,0.5,0.5,0.6813,"condition_80cue"
40,1,11," S2-19.jpg",2,3," yellow","neutral",2,1,1.4721,1,1,0.5,0.5,0.4721,"condition_80cue"
40,1,12," S1-15.jpg",1,1," blue","congruent",1,1,1.2952,0.7833,1,0.8,0.8,0.5119,"condition_80cue"
40,1,13," S2-19.jpg",2,2," red","congruent",2,1,1.4243,0.85,1,0.8,0.8,0.5743,"condition_80cue"
40,1,14," S1-15.jpg",1,3," yellow","neutral",1,1,1.3188,0.7833,1,0.5,0.5,0.5355,"condition_80cue"
40,1,15," S1-15.jpg",1,3," yellow","neutral",1,1,1.4373,0.85,1,0.5,0.5,0.5873,"condition_80cue"
40,1,16," S2-19.jpg",2,3," yellow","neutral",2,1,1.38,0.7833,1,0.5,0.5,0.5967,"condition_80cue"
40,1,17," S2-19.jpg",2,1," blue","incongruent",2,1,1.6612,1.0167,1,0.8,0.2,0.6445,"condition_80cue"
40,1,18," S2-19.jpg",2,3," yellow","neutral",2,1,1.3779,0.7833,1,0.5,0.5,0.5946,"condition_80cue"
40,1,19," S2-19.jpg",2,2," red","congruent",2,1,1.3541,0.7667,1,0.8,0.8,0.5874,"condition_80cue"
40,1,20," S1-15.jpg",1,1," blue","congruent",1,1,1.413,0.8333,1,0.8,0.8,0.5797,"condition_80cue"
40,1,21," S2-19.jpg",2,2," red","congruent",2,1,1.5183,0.8667,1,0.8,0.8,0.6516,"condition_80cue"
40,1,22," S1-15.jpg",1,3," yellow","neutral",1,1,1.6708,0.9667,1,0.5,0.5,0.7041,"condition_80cue"
40,1,23," S1-15.jpg",1,1," blue","congruent",1,1,1.5773,0.7833,1,0.8,0.8,0.794,"condition_80cue"
40,1,24," S1-15.jpg",1,2," red","incongruent",1,1,1.6129,0.9333,1,0.8,0.2,0.6796,"condition_80cue"
40,1,25," S2-19.jpg",2,1," blue","incongruent",2,1,1.4362,0.8167,1,0.8,0.2,0.6195,"condition_80cue"
40,1,26," S2-19.jpg",2,2," red","congruent",2,1,1.318,0.7833,1,0.8,0.8,0.5347,"condition_80cue"
40,1,27," S2-19.jpg",2,2," red","congruent",2,1,1.3545,0.9,1,0.8,0.8,0.4545,"condition_80cue"
40,1,28," S2-19.jpg",2,3," yellow","neutral",2,1,2.3065,1.5,1,0.5,0.5,0.8065,"condition_80cue"
40,1,29," S1-15.jpg",1,1," blue","congruent",1,1,1.2361,0.8167,1,0.8,0.8,0.4194,"condition_80cue"
40,1,30," S2-19.jpg",2,2," red","congruent",2,1,1.4724,0.9,1,0.8,0.8,0.5724,"condition_80cue"
40,1,31," S1-15.jpg",1,1," blue","congruent",1,1,1.4594,0.9333,1,0.8,0.8,0.5261,"condition_80cue"
40,1,32," S2-19.jpg",2,3," yellow","neutral",2,1,1.8482,1.1667,1,0.5,0.5,0.6815,"condition_80cue"
40,1,33," S2-19.jpg",2,2," red","congruent",2,1,1.495,0.9167,1,0.8,0.8,0.5783,"condition_80cue"
40,1,34," S2-19.jpg",2,2," red","congruent",2,1,2.0359,1.5,1,0.8,0.8,0.5359,"condition_80cue"
40,1,35," S1-15.jpg",1,3," yellow","neutral",1,1,1.3201,0.8167,1,0.5,0.5,0.5034,"condition_80cue"
40,1,36," S2-19.jpg",2,2," red","congruent",2,1,1.2719,0.7667,1,0.8,0.8,0.5052,"condition_80cue"
40,1,37," S2-19.jpg",2,3," yellow","neutral",2,1,1.7761,1.0667,1,0.5,0.5,0.7094,"condition_80cue"
40,1,38," S2-19.jpg",2,1," blue","incongruent",2,1,1.9535,0.7667,1,0.8,0.2,1.1868,"condition_80cue"
40,1,39," S1-15.jpg",1,1," blue","congruent",1,1,1.5185,0.8667,1,0.8,0.8,0.6518,"condition_80cue"
40,1,40," S1-15.jpg",1,1," blue","congruent",1,1,1.483,0.8833,1,0.8,0.8,0.5997,"condition_80cue"
40,1,41," S1-15.jpg",1,3," yellow","neutral",1,1,1.3662,0.8,1,0.5,0.5,0.5662,"condition_80cue"
40,1,42," S2-19.jpg",2,2," red","congruent",2,1,1.5311,0.8333,1,0.8,0.8,0.6978,"condition_80cue"
40,1,43," S1-15.jpg",1,3," yellow","neutral",1,1,1.3075,0.7833,1,0.5,0.5,0.5242,"condition_80cue"
40,1,44," S2-19.jpg",2,3," yellow","neutral",2,1,1.6489,0.9333,1,0.5,0.5,0.7156,"condition_80cue"
40,1,45," S1-15.jpg",1,2," red","incongruent",1,1,1.6015,1,1,0.8,0.2,0.6015,"condition_80cue"
40,1,46," S2-19.jpg",2,1," blue","incongruent",2,1,1.424,0.7833,1,0.8,0.2,0.6407,"condition_80cue"
40,1,47," S2-19.jpg",2,2," red","congruent",2,1,1.4859,1.1167,1,0.8,0.8,0.3692,"condition_80cue"
40,1,48," S1-15.jpg",1,3," yellow","neutral",2,0,0.8573,1.15,1,0.5,0.5,-0.2927,"condition_80cue"
40,1,49," S1-15.jpg",1,1," blue","congruent",1,1,0.6754,1.0833,1,0.8,0.8,-0.4079,"condition_80cue"
40,1,50," S1-15.jpg",1,1," blue","congruent",1,1,0.5709,1.05,1,0.8,0.8,-0.4791,"condition_80cue"
40,1,51," S2-19.jpg",2,2," red","congruent",2,1,0.4517,0.7667,1,0.8,0.8,-0.315,"condition_80cue"
40,1,52," S2-19.jpg",2,2," red","congruent",2,1,0.4002,0.9667,1,0.8,0.8,-0.5665,"condition_80cue"
40,1,53," S2-19.jpg",2,1," blue","incongruent",1,0,0.6542,0.95,1,0.8,0.2,-0.2958,"condition_80cue"
40,1,54," S2-19.jpg",2,3," yellow","neutral",2,1,1.4005,0.9,1,0.5,0.5,0.5005,"condition_80cue"
40,1,55," S1-15.jpg",1,1," blue","congruent",1,1,1.2358,0.8833,1,0.8,0.8,0.3525,"condition_80cue"
40,1,56," S2-19.jpg",2,3," yellow","neutral",2,1,1.6017,1.1,1,0.5,0.5,0.5017,"condition_80cue"
40,1,57," S1-15.jpg",1,1," blue","congruent",1,1,1.4483,0.95,1,0.8,0.8,0.4983,"condition_80cue"
40,1,58," S2-19.jpg",2,3," yellow","neutral",2,1,1.4482,0.8,1,0.5,0.5,0.6482,"condition_80cue"
40,1,59," S1-15.jpg",1,3," yellow","neutral",1,1,1.3187,0.7667,1,0.5,0.5,0.552,"condition_80cue"
40,1,60," S1-15.jpg",1,1," blue","congruent",1,1,1.5067,0.85,1,0.8,0.8,0.6567,"condition_80cue"
40,1,61," S1-15.jpg",1,1," blue","congruent",1,1,1.3187,0.8,1,0.8,0.8,0.5187,"condition_80cue"
40,1,62," S1-15.jpg",1,2," red","incongruent",1,1,1.2835,0.8,1,0.8,0.2,0.4835,"condition_80cue"
40,1,63," S2-19.jpg",2,2," red","congruent",2,1,1.366,0.8833,1,0.8,0.8,0.4827,"condition_80cue"
40,1,64," S1-15.jpg",1,1," blue","congruent",1,1,1.8135,1.1833,1,0.8,0.8,0.6302,"condition_80cue"
40,1,65," S2-19.jpg",2,2," red","congruent",2,1,0.5718,1.1333,1,0.8,0.8,-0.5615,"condition_80cue"
40,1,66," S1-15.jpg",1,3," yellow","neutral",2,0,0.8258,0.9,1,0.5,0.5,-0.0742,"condition_80cue"
40,1,67," S1-15.jpg",1,3," yellow","neutral",1,1,1.4723,0.8667,1,0.5,0.5,0.6056,"condition_80cue"
40,1,68," S1-15.jpg",1,1," blue","congruent",1,1,0.8287,1.2,1,0.8,0.8,-0.3713,"condition_80cue"
40,1,69," S1-15.jpg",1,1," blue","congruent",2,0,1.0309,0.8,1,0.8,0.8,0.2309,"condition_80cue"
40,1,70," S1-15.jpg",1,1," blue","congruent",1,1,1.4479,0.9833,1,0.8,0.8,0.4646,"condition_80cue"
40,1,71," S2-19.jpg",2,3," yellow","neutral",2,1,1.4839,0.95,1,0.5,0.5,0.5339,"condition_80cue"
40,1,72," S1-15.jpg",1,1," blue","congruent",1,1,0.8019,0.75,1,0.8,0.8,0.0518999999999999,"condition_80cue"
40,1,73," S1-15.jpg",1,1," blue","congruent",1,1,0.6241,0.9167,1,0.8,0.8,-0.2926,"condition_80cue"
40,1,74," S1-15.jpg",1,1," blue","congruent",2,0,0.708,0.8667,1,0.8,0.8,-0.1587,"condition_80cue"
40,1,75," S2-19.jpg",2,2," red","congruent",2,1,0.6391,0.8333,1,0.8,0.8,-0.1942,"condition_80cue"
40,1,76," S2-19.jpg",2,3," yellow","neutral",2,1,0.8943,0.75,1,0.5,0.5,0.1443,"condition_80cue"
40,1,77," S1-15.jpg",1,3," yellow","neutral",2,0,0.695,0.8,1,0.5,0.5,-0.105,"condition_80cue"
40,1,78," S1-15.jpg",1,3," yellow","neutral",2,0,0.4518,0.8667,1,0.5,0.5,-0.4149,"condition_80cue"
40,1,79," S1-15.jpg",1,3," yellow","neutral",1,1,1.2611,0.7667,1,0.5,0.5,0.4944,"condition_80cue"
40,1,80," S1-15.jpg",1,1," blue","congruent",1,1,1.5664,0.9833,1,0.8,0.8,0.5831,"condition_80cue"
40,1,81," S2-19.jpg",2,2," red","congruent",2,1,0.7949,0.8333,1,0.8,0.8,-0.0384,"condition_80cue"
40,1,82," S2-19.jpg",2,2," red","congruent",2,1,0.9177,0.8167,1,0.8,0.8,0.101,"condition_80cue"
40,1,83," S2-19.jpg",2,2," red","congruent",2,1,0.6806,0.8333,1,0.8,0.8,-0.1527,"condition_80cue"
40,1,84," S2-19.jpg",2,2," red","congruent",2,1,0.6374,0.8333,1,0.8,0.8,-0.1959,"condition_80cue"
40,1,85," S1-15.jpg",1,3," yellow","neutral",2,0,0.5011,1.0167,1,0.5,0.5,-0.5156,"condition_80cue"
40,1,86," S1-15.jpg",1,2," red","incongruent",2,0,0.5121,0.8167,1,0.8,0.2,-0.3046,"condition_80cue"
40,1,87," S1-15.jpg",1,1," blue","congruent",1,1,0.6531,0.85,1,0.8,0.8,-0.1969,"condition_80cue"
40,1,88," S2-19.jpg",2,3," yellow","neutral",2,1,1.8008,1.0333,1,0.5,0.5,0.7675,"condition_80cue"
40,1,89," S2-19.jpg",2,2," red","congruent",2,1,1.531,0.8,1,0.8,0.8,0.731,"condition_80cue"
40,1,90," S1-15.jpg",1,1," blue","congruent",1,1,1.2987,0.8,1,0.8,0.8,0.4987,"condition_80cue"
41,1,1," S2-19.jpg",2,2," yellow","congruent",NA,0,NA,0.7833,1,0.8,0.8,NA,"condition_80cue"
41,1,2," S2-19.jpg",2,3," blue","neutral",2,1,1.8583,1.0833,1,0.5,0.5,0.775,"condition_80cue"
41,1,3," S2-19.jpg",2,1," red","incongruent",2,1,1.5004,0.9333,1,0.8,0.2,0.5671,"condition_80cue"
41,1,4," S1-15.jpg",1,1," red","congruent",1,1,1.4384,0.7833,1,0.8,0.8,0.6551,"condition_80cue"
41,1,5," S1-15.jpg",1,1," red","congruent",1,1,2.6919,1.5,1,0.8,0.8,1.1919,"condition_80cue"
41,1,6," S1-15.jpg",1,3," blue","neutral",1,1,1.5447,0.8,1,0.5,0.5,0.7447,"condition_80cue"
41,1,7," S2-19.jpg",2,3," blue","neutral",2,1,1.2283,0.7667,1,0.5,0.5,0.4616,"condition_80cue"
41,1,8," S1-15.jpg",1,1," red","congruent",2,0,0.366,0.85,1,0.8,0.8,-0.484,"condition_80cue"
41,1,9," S1-15.jpg",1,2," yellow","incongruent",1,1,1.7091,0.8,1,0.8,0.2,0.9091,"condition_80cue"
41,1,10," S2-19.jpg",2,3," blue","neutral",2,1,1.7068,1.0167,1,0.5,0.5,0.6901,"condition_80cue"
41,1,11," S2-19.jpg",2,2," yellow","congruent",NA,0,NA,0.8833,1,0.8,0.8,NA,"condition_80cue"
41,1,12," S2-19.jpg",2,1," red","incongruent",2,1,1.4106,0.8833,1,0.8,0.2,0.5273,"condition_80cue"
41,1,13," S2-19.jpg",2,3," blue","neutral",2,1,1.4594,0.9167,1,0.5,0.5,0.5427,"condition_80cue"
41,1,14," S1-15.jpg",1,3," blue","neutral",1,1,1.7314,0.9333,1,0.5,0.5,0.7981,"condition_80cue"
41,1,15," S2-19.jpg",2,3," blue","neutral",2,1,1.4596,0.7667,1,0.5,0.5,0.6929,"condition_80cue"
41,1,16," S2-19.jpg",2,2," yellow","congruent",2,1,1.3309,0.75,1,0.8,0.8,0.5809,"condition_80cue"
41,1,17," S1-15.jpg",1,1," red","congruent",1,1,1.4136,0.9,1,0.8,0.8,0.5136,"condition_80cue"
41,1,18," S2-19.jpg",2,2," yellow","congruent",2,1,1.3655,0.7833,1,0.8,0.8,0.5822,"condition_80cue"
41,1,19," S2-19.jpg",2,2," yellow","congruent",2,1,1.4829,0.8667,1,0.8,0.8,0.6162,"condition_80cue"
41,1,20," S2-19.jpg",2,2," yellow","congruent",2,1,1.4602,0.9167,1,0.8,0.8,0.5435,"condition_80cue"
41,1,21," S2-19.jpg",2,2," yellow","congruent",2,1,0.7867,1,1,0.8,0.8,-0.2133,"condition_80cue"
41,1,22," S2-19.jpg",2,2," yellow","congruent",2,1,0.7875,0.95,1,0.8,0.8,-0.1625,"condition_80cue"
41,1,23," S1-15.jpg",1,1," red","congruent",1,1,1.0365,0.8,1,0.8,0.8,0.2365,"condition_80cue"
41,1,24," S2-19.jpg",2,2," yellow","congruent",1,0,0.8406,0.85,1,0.8,0.8,-0.00939999999999996,"condition_80cue"
41,1,25," S1-15.jpg",1,2," yellow","incongruent",2,0,1.2483,0.7833,1,0.8,0.2,0.465,"condition_80cue"
41,1,26," S1-15.jpg",1,1," red","congruent",1,1,1.4365,0.8667,1,0.8,0.8,0.5698,"condition_80cue"
41,1,27," S1-15.jpg",1,1," red","congruent",1,1,1.6478,1.05,1,0.8,0.8,0.5978,"condition_80cue"
41,1,28," S1-15.jpg",1,1," red","congruent",1,1,1.4838,0.8,1,0.8,0.8,0.6838,"condition_80cue"
41,1,29," S2-19.jpg",2,3," blue","neutral",2,1,1.3773,0.8,1,0.5,0.5,0.5773,"condition_80cue"
41,1,30," S1-15.jpg",1,1," red","congruent",1,1,1.2598,0.8,1,0.8,0.8,0.4598,"condition_80cue"
41,1,31," S1-15.jpg",1,1," red","congruent",1,1,0.7393,1,1,0.8,0.8,-0.2607,"condition_80cue"
41,1,32," S2-19.jpg",2,2," yellow","congruent",2,1,0.9173,0.8333,1,0.8,0.8,0.084,"condition_80cue"
41,1,33," S1-15.jpg",1,2," yellow","incongruent",2,0,0.6511,0.8833,1,0.8,0.2,-0.2322,"condition_80cue"
41,1,34," S1-15.jpg",1,3," blue","neutral",1,1,1.166,0.8167,1,0.5,0.5,0.3493,"condition_80cue"
41,1,35," S1-15.jpg",1,1," red","congruent",2,0,1.1429,0.7667,1,0.8,0.8,0.3762,"condition_80cue"
41,1,36," S2-19.jpg",2,3," blue","neutral",2,1,1.5062,0.75,1,0.5,0.5,0.7562,"condition_80cue"
41,1,37," S2-19.jpg",2,2," yellow","congruent",2,1,1.5073,0.8333,1,0.8,0.8,0.674,"condition_80cue"
41,1,38," S1-15.jpg",1,3," blue","neutral",2,0,1.6011,1.1167,1,0.5,0.5,0.4844,"condition_80cue"
41,1,39," S1-15.jpg",1,1," red","congruent",1,1,1.4827,0.8,1,0.8,0.8,0.6827,"condition_80cue"
41,1,40," S1-15.jpg",1,1," red","congruent",1,1,1.3311,0.8167,1,0.8,0.8,0.5144,"condition_80cue"
41,1,41," S1-15.jpg",1,1," red","congruent",1,1,1.2256,0.7667,1,0.8,0.8,0.4589,"condition_80cue"
41,1,42," S1-15.jpg",1,1," red","congruent",1,1,0.5247,0.9667,1,0.8,0.8,-0.442,"condition_80cue"
41,1,43," S1-15.jpg",1,3," blue","neutral",2,0,0.871,0.7667,1,0.5,0.5,0.1043,"condition_80cue"
41,1,44," S1-15.jpg",1,3," blue","neutral",1,1,1.3552,0.7667,1,0.5,0.5,0.5885,"condition_80cue"
41,1,45," S2-19.jpg",2,1," red","incongruent",1,0,0.8225,0.8167,1,0.8,0.2,0.00580000000000003,"condition_80cue"
41,1,46," S2-19.jpg",2,2," yellow","congruent",2,1,1.3431,0.8667,1,0.8,0.8,0.4764,"condition_80cue"
41,1,47," S1-15.jpg",1,3," blue","neutral",1,1,1.3779,0.8667,1,0.5,0.5,0.5112,"condition_80cue"
41,1,48," S1-15.jpg",1,1," red","congruent",1,1,1.4721,0.9333,1,0.8,0.8,0.5388,"condition_80cue"
41,1,49," S1-15.jpg",1,3," blue","neutral",1,1,1.5182,0.9,1,0.5,0.5,0.6182,"condition_80cue"
41,1,50," S1-15.jpg",1,3," blue","neutral",1,1,1.3781,0.8833,1,0.5,0.5,0.4948,"condition_80cue"
41,1,51," S1-15.jpg",1,3," blue","neutral",1,1,1.6828,1.2,1,0.5,0.5,0.4828,"condition_80cue"
41,1,52," S1-15.jpg",1,2," yellow","incongruent",2,0,1.1779,0.8333,1,0.8,0.2,0.3446,"condition_80cue"
41,1,53," S2-19.jpg",2,3," blue","neutral",2,1,1.6954,1.0167,1,0.5,0.5,0.6787,"condition_80cue"
41,1,54," S2-19.jpg",2,3," blue","neutral",2,1,1.3308,0.8167,1,0.5,0.5,0.5141,"condition_80cue"
41,1,55," S1-15.jpg",1,3," blue","neutral",1,1,1.6837,0.9833,1,0.5,0.5,0.7004,"condition_80cue"
41,1,56," S2-19.jpg",2,3," blue","neutral",2,1,1.6365,0.9833,1,0.5,0.5,0.6532,"condition_80cue"
41,1,57," S1-15.jpg",1,3," blue","neutral",1,1,1.3538,0.7667,1,0.5,0.5,0.5871,"condition_80cue"
41,1,58," S1-15.jpg",1,1," red","congruent",1,1,1.6713,0.95,1,0.8,0.8,0.7213,"condition_80cue"
41,1,59," S1-15.jpg",1,1," red","congruent",2,0,0.8874,0.9,1,0.8,0.8,-0.0126000000000001,"condition_80cue"
41,1,60," S1-15.jpg",1,2," yellow","incongruent",2,0,0.906,0.85,1,0.8,0.2,0.056,"condition_80cue"
41,1,61," S1-15.jpg",1,1," red","congruent",1,1,1.4603,1.0333,1,0.8,0.8,0.427,"condition_80cue"
41,1,62," S1-15.jpg",1,1," red","congruent",1,1,1.1433,0.8167,1,0.8,0.8,0.3266,"condition_80cue"
41,1,63," S2-19.jpg",2,2," yellow","congruent",2,1,1.5895,0.8333,1,0.8,0.8,0.7562,"condition_80cue"
41,1,64," S2-19.jpg",2,2," yellow","congruent",2,1,1.1187,0.8333,1,0.8,0.8,0.2854,"condition_80cue"
41,1,65," S2-19.jpg",2,3," blue","neutral",2,1,1.6134,1.0667,1,0.5,0.5,0.5467,"condition_80cue"
41,1,66," S2-19.jpg",2,2," yellow","congruent",2,1,1.495,0.8333,1,0.8,0.8,0.6617,"condition_80cue"
41,1,67," S1-15.jpg",1,3," blue","neutral",1,1,1.343,0.8,1,0.5,0.5,0.543,"condition_80cue"
41,1,68," S1-15.jpg",1,1," red","congruent",1,1,1.2725,0.85,1,0.8,0.8,0.4225,"condition_80cue"
41,1,69," S2-19.jpg",2,2," yellow","congruent",2,1,0.8812,0.7667,1,0.8,0.8,0.1145,"condition_80cue"
41,1,70," S2-19.jpg",2,1," red","incongruent",1,0,0.8598,1.1833,1,0.8,0.2,-0.3235,"condition_80cue"
41,1,71," S2-19.jpg",2,3," blue","neutral",1,0,0.9956,1.15,1,0.5,0.5,-0.1544,"condition_80cue"
41,1,72," S1-15.jpg",1,1," red","congruent",1,1,2.2127,1.5,1,0.8,0.8,0.7127,"condition_80cue"
41,1,73," S2-19.jpg",2,1," red","incongruent",2,1,1.5302,0.95,1,0.8,0.2,0.5802,"condition_80cue"
41,1,74," S1-15.jpg",1,3," blue","neutral",1,1,1.6963,0.9167,1,0.5,0.5,0.7796,"condition_80cue"
41,1,75," S1-15.jpg",1,2," yellow","incongruent",1,1,1.5068,0.8667,1,0.8,0.2,0.6401,"condition_80cue"
41,1,76," S2-19.jpg",2,2," yellow","congruent",2,1,1.6003,0.9667,1,0.8,0.8,0.6336,"condition_80cue"
41,1,77," S2-19.jpg",2,2," yellow","congruent",2,1,0.8535,0.85,1,0.8,0.8,0.00350000000000006,"condition_80cue"
41,1,78," S2-19.jpg",2,3," blue","neutral",2,1,1.4831,0.8167,1,0.5,0.5,0.6664,"condition_80cue"
41,1,79," S2-19.jpg",2,2," yellow","congruent",2,1,1.5191,1.0333,1,0.8,0.8,0.4858,"condition_80cue"
41,1,80," S1-15.jpg",1,3," blue","neutral",1,1,1.9195,1.1667,1,0.5,0.5,0.7528,"condition_80cue"
41,1,81," S2-19.jpg",2,2," yellow","congruent",2,1,1.6137,0.9,1,0.8,0.8,0.7137,"condition_80cue"
41,1,82," S1-15.jpg",1,1," red","congruent",1,1,1.4833,0.7833,1,0.8,0.8,0.7,"condition_80cue"
41,1,83," S2-19.jpg",2,2," yellow","congruent",2,1,1.6708,1.1,1,0.8,0.8,0.5708,"condition_80cue"
41,1,84," S2-19.jpg",2,3," blue","neutral",2,1,1.5661,0.8167,1,0.5,0.5,0.7494,"condition_80cue"
41,1,85," S2-19.jpg",2,2," yellow","congruent",2,1,1.7899,1.1333,1,0.8,0.8,0.6566,"condition_80cue"
41,1,86," S2-19.jpg",2,3," blue","neutral",1,0,1.001,0.7833,1,0.5,0.5,0.2177,"condition_80cue"
41,1,87," S2-19.jpg",2,2," yellow","congruent",2,1,1.2923,0.7833,1,0.8,0.8,0.509,"condition_80cue"
41,1,88," S2-19.jpg",2,1," red","incongruent",2,1,1.3893,0.7667,1,0.8,0.2,0.6226,"condition_80cue"
41,1,89," S2-19.jpg",2,2," yellow","congruent",2,1,1.3419,0.7833,1,0.8,0.8,0.5586,"condition_80cue"
41,1,90," S1-15.jpg",1,1," red","congruent",2,0,0.9673,0.7833,1,0.8,0.8,0.184,"condition_80cue"
42,1,1," S2-19.jpg",1,3," purple","neutral",NA,0,NA,1.5,1,0.5,0.5,NA,"condition_80cue"
42,1,2," S2-19.jpg",1,1," orange","congruent",NA,0,NA,0.95,1,0.8,0.8,NA,"condition_80cue"
42,1,3," S2-19.jpg",1,2," green","incongruent",1,1,1.8144,0.9333,1,0.8,0.2,0.8811,"condition_80cue"
42,1,4," S2-19.jpg",1,2," green","incongruent",1,1,1.378,0.8333,1,0.8,0.2,0.5447,"condition_80cue"
42,1,5," S2-19.jpg",1,1," orange","congruent",1,1,1.365,0.8667,1,0.8,0.8,0.4983,"condition_80cue"
42,1,6," S2-19.jpg",1,3," purple","neutral",1,1,1.1919,0.8167,1,0.5,0.5,0.3752,"condition_80cue"
42,1,7," S2-19.jpg",1,1," orange","congruent",1,1,1.9559,1.5,1,0.8,0.8,0.4559,"condition_80cue"
42,1,8," S2-19.jpg",1,3," purple","neutral",1,1,1.3089,0.8833,1,0.5,0.5,0.4256,"condition_80cue"
42,1,9," S2-19.jpg",1,3," purple","neutral",1,1,1.236,0.8667,1,0.5,0.5,0.3693,"condition_80cue"
42,1,10," S1-15.jpg",2,2," green","congruent",2,1,1.3548,0.7833,1,0.8,0.8,0.5715,"condition_80cue"
42,1,11," S2-19.jpg",1,1," orange","congruent",1,1,1.6842,1.1333,1,0.8,0.8,0.5509,"condition_80cue"
42,1,12," S1-15.jpg",2,3," purple","neutral",2,1,1.4605,0.8667,1,0.5,0.5,0.5938,"condition_80cue"
42,1,13," S2-19.jpg",1,3," purple","neutral",1,1,1.3433,0.7833,1,0.5,0.5,0.56,"condition_80cue"
42,1,14," S2-19.jpg",1,2," green","incongruent",1,1,1.5319,0.8167,1,0.8,0.2,0.7152,"condition_80cue"
42,1,15," S1-15.jpg",2,1," orange","incongruent",2,1,1.3785,0.7833,1,0.8,0.2,0.5952,"condition_80cue"
42,1,16," S1-15.jpg",2,2," green","congruent",2,1,1.99,0.8,1,0.8,0.8,1.19,"condition_80cue"
42,1,17," S2-19.jpg",1,1," orange","congruent",1,1,1.2243,0.8667,1,0.8,0.8,0.3576,"condition_80cue"
